i,dir,p_now,p_future,gross_ret,net_ret,balance
1768,-1,113670.71,113545.49,0.0011016030426835854,0.0011016030426835854,10601.811463767337
1770,-1,113545.49,113174.4,0.00326820554475582,0.00326820554475582,10636.460362777676
1772,-1,113174.4,112875.57,0.002640438120281474,0.002640438120281474,10664.545278184416
1774,-1,112875.57,113156.49,-0.0024887581963040084,-0.0024887581963040084,10638.00380371348
1776,-1,113156.49,112705.48,0.003985719245975239,0.003985719245975239,10680.4039002127
1778,-1,112705.48,112279.82,0.0037767462593654155,0.0037767462593654155,10720.74107569134
1780,-1,112279.82,112255.92,0.00021286104662443517,0.00021286104662443517,10723.023103857302
1782,-1,112255.92,112594.41,-0.0030153420861902536,-0.0030153420861902536,10690.68952100105
1784,-1,112594.41,112772.2,-0.0015790304332159444,-0.0015790304332159444,10673.808596895326
1786,-1,112772.2,112973.01,-0.0017806693493609416,-0.0017806693493609416,10654.802073085888
1788,-1,112973.01,112784.96,0.0016645568707073233,0.0016645568707073233,10672.537597082668
1790,-1,112784.96,112862.35,-0.0006861730500236085,-0.0006861730500236085,10665.214389408186
1792,-1,112862.35,113070.64,-0.0018455224439326567,-0.0018455224439326567,10645.531496883179
1794,1,113070.64,113470.16,0.0035333663982091146,0.0035333663982091146,10683.146060165343
1796,1,113470.16,113623.87,0.0013546292699331275,0.0013546292699331275,10697.617762513415
1798,1,113623.87,113440.01,-0.0016181459054334102,-0.0016181459054334102,10680.307456133112
1800,1,113440.01,113514.4,0.0006557651043930246,0.0006557651043930246,10687.311229067032
1802,1,113514.4,113503.72,-9.40849795267873e-05,-9.40849795267873e-05,10686.30571360885
1804,1,113503.72,113743.91,0.0021161420964881383,0.0021161420964881383,10708.91945498536
1806,1,113743.91,113558.47,-0.001630329043550538,-0.001630329043550538,10691.460392572853
1808,1,113558.47,113721.51,0.0014357361454411244,0.0014357361454411244,10706.810508706023
1810,1,113721.51,113915.05,0.001701876804133251,0.001701876804133251,10725.03218115704
1812,1,113915.05,114090.29,0.0015383393151298108,0.0015383393151298108,10741.530919817345
1814,1,114090.29,113976.53,-0.0009971050121793112,-0.0009971050121793112,10730.820485498716
1816,1,113976.53,113963.32,-0.00011590105436609655,-0.00011590105436609655,10729.576772090233
1818,1,113963.32,113751.77,-0.0018562990267395607,-0.0018562990267395607,10709.659469170874
1820,1,113751.77,113992.55,0.0021167143157421187,0.0021167143157421187,10732.328758685991
1822,1,113992.55,113991.2,-1.1842879205747892e-05,-1.1842879205747892e-05,10732.201657012905
1824,1,113991.2,114044.09,0.00046398318466689403,0.00046398318466689403,10737.181218116213
1826,1,114044.09,114397.8,0.0031015197718706755,0.0031015197718706755,10770.482797958359
1828,1,114397.8,114304.04,-0.0008195961810455454,-0.0008195961810455454,10761.655351389136
1830,1,114304.04,114398.23,0.0008240303667306215,0.0008240303667306215,10770.52328219497
1832,1,114398.23,114496.16,0.0008560447132792692,0.0008560447132792692,10779.743331709944
1834,1,114496.16,114386.16,-0.000960730910102181,-0.000960730910102181,10769.386899088202
1836,1,114386.16,114126.62,-0.002268980792781261,-0.002268980792781261,10744.95136706414
1838,1,114126.62,114845.2,0.006296339977474252,0.006296339977474252,10812.605233912604
1840,1,114845.2,114691.04,-0.0013423286301909032,-0.0013423286301909032,10798.09116434017
1842,1,114691.04,114872.85,0.0015852153751505504,0.0015852153751505504,10815.20846447616
1844,1,114872.85,114651.07,-0.0019306563735469462,-0.0019306563735469462,10794.32801332298
1846,1,114651.07,114394.24,-0.002240101204463274,-0.002240101204463274,10770.147626138963
1848,1,114394.24,114382.02,-0.00010682356034708018,-0.00010682356034708018,10768.997120624075
1850,-1,114382.02,114437.75,-0.0004872269260500772,-0.0004872269260500772,10763.750175260351
1852,-1,114437.75,114670.73,-0.002035866661132424,-0.002035866661132424,10741.83661512978
1854,1,114670.73,114639.16,-0.00027531001154346146,-0.00027531001154346146,10738.87927996727
1856,1,114639.16,114443.81,-0.0017040424929841702,-0.0017040424929841702,10720.579773347179
1858,1,114443.81,114412.64,-0.00027236073318426257,-0.00027236073318426257,10717.65990837995
1860,1,114412.64,114417.0,3.810767761325273e-05,3.810767761325273e-05,10718.068333508507
1862,-1,114417.0,114349.35,0.0005912582920369891,0.0005912582920369891,10724.405480285313
1864,1,114349.35,114929.3,0.005071738492610667,0.005071738492610667,10778.796860370041
1866,-1,114929.3,114812.62,0.001015232843147973,0.001015232843147973,10789.73984895231
1868,1,114812.62,114883.64,0.0006185731150460949,0.0006185731150460949,10796.414091941213
1870,1,114883.64,115319.19,0.00379122736709947,0.00379122736709947,10837.345752513118
1872,1,115319.19,115209.77,-0.000948844680577432,-0.000948844680577432,10827.062794644267
1874,1,115209.77,115015.01,-0.0016904816318964455,-0.0016904816318964455,10808.759843862532
1876,1,115015.01,114787.59,-0.0019773071358251126,-0.0019773071358251126,10787.387605893842
1878,-1,114787.59,115110.83,-0.002815983853306836,-0.002815983853306836,10757.010496576282
1880,-1,115110.83,115232.28,-0.0010550701441385257,-0.0010550701441385257,10745.661095961159
1882,1,115232.28,115350.78,0.001028357678942049,0.001028357678942049,10756.7114790645
1884,1,115350.78,115176.19,-0.0015135571688374982,-0.0015135571688374982,10740.430581292245
1886,1,115176.19,115017.14,-0.0013809277768260797,-0.0013809277768260797,10725.598822367467
1888,-1,115017.14,114694.1,0.0028086248710409434,0.0028086248710409434,10755.723005976777
1890,-1,114694.1,114793.38,-0.000865606862079149,-0.000865606862079149,10746.412778336182
1892,-1,114793.38,114236.76,0.004848885885231469,0.004848885885231469,10798.520907573926
1894,-1,114236.76,114377.95,-0.0012359419157195184,-0.0012359419157195184,10785.174562956481
1896,-1,114377.95,114454.48,-0.0006690974965017915,-0.0006690974965017915,10777.958229657072
1898,-1,114454.48,114134.61,0.002794735514066282,0.002794735514066282,10808.079772290617
1900,-1,114134.61,113931.83,0.0017766740518060375,0.0017766740518060375,10827.282207171895
1902,-1,113931.83,114259.31,-0.0028743503900534595,-0.0028743503900534595,10796.16080433649
1904,-1,114259.31,114640.75,-0.003338371288956754,-0.003338371288956754,10760.119211076333
1906,1,114640.75,114847.92,0.001807123557722612,0.001807123557722612,10779.564075986573
1908,1,114847.92,114853.86,5.17205709951174e-05,5.17205709951174e-05,10780.121601195662
1910,1,114853.86,113922.22,-0.008111525376683026,-0.008111525376683026,10692.678371263835
1912,-1,113922.22,114312.43,-0.003425231706334353,-0.003425231706334353,10656.053470280947
1914,-1,114312.43,112850.0,0.012793271912774462,0.012793271912774462,10792.379259843314
1916,-1,112850.0,112868.15,-0.0001608329641116235,-0.0001608329641116235,10790.643489497137
1918,-1,112868.15,113130.0,-0.0023199636035498017,-0.0023199636035498017,10765.609589342623
1920,-1,113130.0,113601.68,-0.004169362680102484,-0.004169362680102484,10720.723858492263
1922,-1,113601.68,113679.09,-0.0006814159790595742,-0.0006814159790595742,10713.418585948002
1924,-1,113679.09,113656.02,0.00020293969629758823,0.00020293969629758823,10715.592763862142
1926,-1,113656.02,113594.44,0.0005418102798250279,0.0005418102798250279,10721.398582176022
1928,1,113594.44,113544.64,-0.00043840173867670806,-0.00043840173867670806,10716.69830239655
1930,1,113544.64,113889.0,0.003032815992018545,0.003032815992018545,10749.200076389696
1932,1,113889.0,114191.49,0.0026560071648711325,0.0026560071648711325,10777.75002880922
1934,1,114191.49,113815.72,-0.0032907005592098804,-0.0032907005592098804,10742.283680762393
1936,1,113815.72,113669.61,-0.0012837418240644327,-0.0012837418240644327,10728.493361915434
1938,-1,113669.61,113467.69,0.0017763762891418455,0.0017763762891418455,10747.551203141757
1940,-1,113467.69,113399.48,0.0006011402893635331,0.0006011402893635331,10754.011989181963
1942,-1,113399.48,113126.13,0.0024105048806219997,0.0024105048806219997,10779.934587568154
1944,-1,113126.13,114112.54,-0.008719559309595226,-0.008719559309595226,10685.938308578296
1946,1,114112.54,113916.95,-0.0017140096960421847,-0.0017140096960421847,10667.622506706084
1948,1,113916.95,114006.97,0.0007902248085118746,0.0007902248085118746,10676.052326658722
1950,1,114006.97,113993.95,-0.0001142035438710387,-0.0001142035438710387,10674.833083648466
1952,1,113993.95,114141.26,0.0012922615630039935,0.0012922615630039935,10688.627760133948
1954,1,114141.26,114125.41,-0.00013886301938481616,-0.00013886301938481616,10687.143505010095
1956,1,114125.41,114066.79,-0.0005136454712408867,-0.0005136454712408867,10681.654102148246
1958,1,114066.79,114004.26,-0.0005481876013166964,-0.0005481876013166964,10675.798551807895
1960,1,114004.26,114378.2,0.0032800528681997676,0.0032800528681997676,10710.815735468075
1962,1,114378.2,115101.75,0.006325943230440778,0.006325943230440778,10778.571747762358
1964,1,115101.75,115274.93,0.0015045818156542712,0.0015045818156542712,10794.788990812767
1966,1,115274.93,114984.79,-0.002516939285931441,-0.002516939285931441,10767.61916231845
1968,1,114984.79,115486.23,0.0043609246057674245,0.0043609246057674245,10814.575937668937
1970,1,115486.23,115444.85,-0.00035831111639883506,-0.00035831111639883506,10810.70095489133
1972,1,115444.85,115108.06,-0.002917323726437382,-0.002917323726437382,10779.162640496206
1974,1,115108.06,115154.47,0.00040318636244940365,0.00040318636244940365,10783.508651871478
1976,1,115154.47,115096.67,-0.0005019344885178745,-0.0005019344885178745,10778.096036971872
1978,1,115096.67,115167.0,0.0006110515621347012,0.0006110515621347012,10784.682009392101
1980,1,115167.0,115054.66,-0.0009754530377624748,-0.0009754530377624748,10774.162058564738
1982,1,115054.66,114972.15,-0.0007171374023443589,-0.0007171374023443589,10766.435503973622
1984,-1,114972.15,114840.21,0.0011475822623129295,0.0011475822623129295,10778.790874386319
1986,1,114840.21,114668.78,-0.0014927698233920816,-0.0014927698233920816,10762.70062063638
1988,-1,114668.78,114608.45,0.0005261240243421561,0.0005261240243421561,10768.3631359997
1990,-1,114608.45,114284.47,0.00282684217437712,0.00282684217437712,10798.803599061552
1992,-1,114284.47,114326.77,-0.00037012902977973106,-0.00037012902977973106,10794.80664836265
1994,-1,114326.77,114799.5,-0.004134902088111181,-0.004134902088111181,10750.17117981158
1996,-1,114799.5,114624.61,0.001523438690935075,0.001523438690935075,10766.54840652108
1998,1,114624.61,114776.84,0.0013280743114414406,0.0013280743114414406,10780.847182882671
2000,1,114776.84,114645.73,-0.0011423036215320037,-0.0011423036215320037,10768.53218210248
2002,-1,114645.73,116353.83,-0.014898941286343614,-0.014898941286343614,10608.092453381234
2004,1,116353.83,116463.63,0.0009436732765908395,0.0009436732765908395,10618.103026745095
2006,1,116463.63,116504.28,0.0003490360037721185,0.0003490360037721185,10621.80912699319
2008,1,116504.28,116642.41,0.0011856216784482676,0.0011856216784482676,10634.402574158494
2010,1,116642.41,116497.32,-0.001243887193345894,-0.001243887193345894,10621.174576987614
2012,1,116497.32,116770.2,0.0023423714811636742,0.0023423714811636742,10646.053313413211
2014,1,116770.2,116272.58,-0.004261532480033359,-0.004261532480033359,10600.684811433934
2016,1,116272.58,116547.68,0.002365992050748167,0.002365992050748167,10625.765947430273
2018,1,116547.68,116548.76,9.266593723689098e-06,9.266593723689098e-06,10625.86441208631
2020,1,116548.76,117460.53,0.007823077654365518,0.007823077654365518,10708.99137452682
2022,1,117460.53,117067.13,-0.0033492101559561283,-0.0033492101559561283,10673.12471185521
2024,1,117067.13,117375.66,0.0026354964027903716,0.0026354964027903716,10701.253693639837
2026,1,117375.66,117609.54,0.001992576655159839,0.001992576655159839,10722.576761930726
2028,1,117609.54,117499.31,-0.0009372538996410551,-0.0009372538996410551,10712.526985046406
2030,1,117499.31,117615.68,0.0009903887946234313,0.0009903887946234313,10723.136551734498
2032,1,117615.68,117040.1,-0.004893735257067711,-0.004893735257067711,10670.660360324924
2034,1,117040.1,116967.12,-0.0006235469723625542,-0.0006235469723625542,10664.006702364135
2036,1,116967.12,116807.96,-0.0013607242787544438,-0.0013607242787544438,10649.495929535427
2038,1,116807.96,116687.94,-0.0010274984684263133,-0.0010274984684263133,10638.553588778317
2040,1,116687.94,116651.24,-0.0003145140791755985,-0.0003145140791755985,10635.207613892582
2042,-1,116651.24,116653.17,-1.6545044870364123e-05,-1.6545044870364123e-05,10635.031653905406
2044,-1,116653.17,116671.09,-0.00015361777138167554,-0.00015361777138167554,10633.397924044159
2046,1,116671.09,116765.38,0.0008081693588359862,0.0008081693588359862,10641.991510426682
2048,1,116765.38,116744.56,-0.0001783062753704101,-0.0001783062753704101,10640.093976557935
2050,-1,116744.56,116667.85,0.0006570755845067833,0.0006570755845067833,10647.08532252679
2052,-1,116667.85,116852.8,-0.0015852696351221773,-0.0015852696351221773,10630.206821462432
2054,1,116852.8,116429.8,-0.0036199389317157493,-0.0036199389317157493,10591.72612193723
2056,-1,116429.8,116896.42,-0.0040077368508748545,-0.0040077368508748545,10549.277270843968
2058,-1,116896.42,116500.0,0.003391207361183479,0.003391207361183479,10585.05205758002
2060,1,116500.0,115911.74,-0.00504944206008584,-0.00504944206008584,10531.603450512277
2062,-1,115911.74,116336.91,-0.003668049500421544,-0.003668049500421544,10492.973007736988
2064,-1,116336.91,116702.04,-0.003138556800245107,-0.003138556800245107,10460.040215948766
2066,-1,116702.04,116552.13,0.0012845533805577736,0.0012845533805577736,10473.476695968935
2068,1,116552.13,116626.85,0.0006410865249739661,0.0006410865249739661,10480.19110074835
2070,1,116626.85,116795.0,0.0014417777724424763,0.0014417777724424763,10495.301207328359
2072,-1,116795.0,116998.72,-0.0017442527505457939,-0.0017442527505457939,10476.99474932967
2074,-1,116998.72,116716.38,0.0024131887938603214,0.0024131887938603214,10502.277715652086
2076,1,116716.38,116929.14,0.0018228803874829058,0.0018228803874829058,10521.422111723847
2078,1,116929.14,116567.18,-0.003095550005755676,-0.003095550005755676,10488.852523445343
2080,1,116567.18,116690.51,0.0010580165017288756,0.0010580165017288756,10499.94990249935
2082,1,116690.51,116503.86,-0.0015995302445759307,-0.0015995302445759307,10483.15491506377
2084,-1,116503.86,116487.37,0.0001415403747138111,0.0001415403747138111,10484.63870473863
2086,-1,116487.37,116407.92,0.0006820481911472553,0.0006820481911472553,10491.78973360203
2088,-1,116407.92,116732.33,-0.002786837871512571,-0.002786837871512571,10462.550816632482
2090,1,116732.33,116552.47,-0.0015407899422550386,-0.0015407899422550386,10446.430223563882
2092,1,116552.47,116613.99,0.0005278309417209304,0.0005278309417209304,10451.944172666408
2094,-1,116613.99,117050.13,-0.003740031534809951,-0.003740031534809951,10412.853571860564
2096,1,117050.13,117413.79,0.003106873952211764,0.003106873952211764,10445.204995391172
2098,1,117413.79,117479.2,0.000557089588880455,0.000557089588880455,10451.023910347827
2100,1,117479.2,117079.75,-0.0034001763716470235,-0.0034001763716470235,10415.488585788344
2102,1,117079.75,117301.24,0.0018917874354873465,0.0018917874354873465,10435.1924762294
2104,1,117301.24,117158.96,-0.0012129454044986776,-0.0012129454044986776,10422.535157470298
2106,-1,117158.96,117039.28,0.0010215181152172237,0.0010215181152172237,10433.18196594014
2108,1,117039.28,116780.44,-0.0022115652112691953,-0.0022115652112691953,10410.108303661427
2110,-1,116780.44,116862.17,-0.0006998603533263648,-0.0006998603533263648,10402.822681585862
2112,-1,116862.17,116827.53,0.0002964175660952195,0.0002964175660952195,10405.906260965656
2114,-1,116827.53,116606.36,0.0018931325518908304,0.0018931325518908304,10425.606020840214
2116,-1,116606.36,116735.71,-0.0011092876923695094,-0.0011092876923695094,10414.041024395803
2118,-1,116735.71,116700.62,0.0003005935373161517,0.0003005935373161517,10417.171417825082
2120,-1,116700.62,116671.52,0.0002493560017075014,0.0002493560017075014,10419.769002038931
2122,-1,116671.52,116794.84,-0.0010569846008690043,-0.0010569846008690043,10408.755466659164
2124,1,116794.84,116469.0,-0.0027898492775879635,-0.0027898492775879635,10379.716607739916
2126,-1,116469.0,116758.96,-0.0024895895045033978,-0.0024895895045033978,10353.875374213567
